,date,candidate,department,expense,value,provider,CNPJ
3330,2017-06-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2841.2,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3331,2017-07-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7500.0,IMAGEM DIGITAL CÓPIAS LTDA-EPP,05.775.094/0001-94
3332,2017-07-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,4500.0,FERREIRA BRITTO ADVOGADOS,03.968.117/0001-51
3333,2017-07-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
3334,2017-07-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,846.52,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3335,2017-07-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
3336,2017-07-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2719.1,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3337,2017-08-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7500.0,IMAGEM DIGITAL CÓPIAS LTDA-EPP,05.775.094/0001-94
3338,2017-08-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,4500.0,FERREIRA BRITTO ADVOGADOS,03.968.117/0001-51
3339,2017-08-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
3340,2017-08-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1216.8,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3341,2017-08-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
3342,2017-08-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2854.75,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3343,2017-09-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7500.0,IMAGEM DIGITAL CÓPIAS LTDA-EPP,05.775.094/0001-94
3344,2017-09-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,4500.0,FERREIRA BRITTO ADVOGADOS,03.968.117/0001-51
3345,2017-09-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,2964.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
3346,2017-09-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,565.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3347,2017-09-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
3348,2017-09-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2817.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3349,2017-10-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7500.0,IMAGEM DIGITAL CÓPIAS LTDA-EPP,05.775.094/0001-94
3350,2017-10-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,4500.0,FERREIRA BRITTO ADVOGADOS,03.968.117/0001-51
3351,2017-10-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,940.0,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62
3352,2017-10-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,533.55,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3353,2017-10-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1800.0,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,07.915.380/0001-33
3354,2017-10-01,RICARDO TEIXEIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,3360.45,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3355,2017-01-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1258.0,KALUNGA COM E IND GRAFICA LTDA,43.283.811/0064-33
3356,2017-02-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,100.01,ALMIRANTE VS AUTO POSTO LTDA,09.526.809/0001-26
3357,2017-02-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,345.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3358,2017-02-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1540.86,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3359,2017-02-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,885.0,RV PAPELARIA E BAZAR EIRELI ME,13.699.179/0001-69
3360,2017-02-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,72.0,TELEFONICA BRASIL S/A,02.558.157/0001-62
3361,2017-02-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE MOVEL,466.3,TIM CELULAR S/A,04.206.050/0001-80
3362,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,418.8,EDITORA GLOBO S/A,04.067.191/0001-60
3363,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,694.4,ABRIL COMUNICAÇÕES S/A,44.597.052/0079-22
3364,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,1139.4,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63
3365,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,433.16,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
3366,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,967.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3367,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,500.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3368,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3369,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,354.7,KALUNGA COMÉRCIO INDÚSTRIA GRÁFICA LTDA,43.283.811/0030-94
3370,2017-03-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,151.08,TELEFONICA BRASIL S/A,02.558.157/0001-62
3371,2017-04-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,100.0,POSTO DE SERVIÇOS 23 DE MAIO LTDA.,18.811.994/0001-91
3372,2017-04-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,1000.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3373,2017-04-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,249.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3374,2017-04-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3375,2017-04-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,137.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
3376,2017-04-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE MOVEL,598.66,TIM CELULAR S/A,04.206.050/0001-80
3377,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,1635.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3378,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7020.0,CARLOS EDUARDO MAGALHÃES FRANCISCO ME,06.006.385/0001-80
3379,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,845.0,ARIANA DE PAULA CANTEIRO,11.828.188/0001-87
3380,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,249.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3381,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3382,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,670.0,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95
3383,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,137.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
3384,2017-05-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE MOVEL,357.67,TIM CELULAR S/A,04.206.050/0001-80
3385,2017-06-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,1173.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3386,2017-06-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,670.0,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95
3387,2017-06-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,249.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3388,2017-06-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3389,2017-06-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,395.0,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40
3390,2017-06-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,236.7,KALUNGA COMÉRCIO INDUSTRIA GRÁFICA LTDA,43.283.811/0139-95
3391,2017-06-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,148.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
3392,2017-07-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,1399.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3393,2017-07-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,249.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3394,2017-07-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7400.0,LEANDRO SOUZA FERREIRA ME,26.554.426/0001-80
3395,2017-07-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3396,2017-07-01,RINALDI DIGILIO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,670.0,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95
3397,2017-07-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,147.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
3398,2017-07-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE MOVEL,957.33,TELEFONICA BRASIL S/A,02.558.157/0001-62
3399,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,1398.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3400,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,249.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3401,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7400.0,LEANDRO SOUZA FERREIRA ME,26.554.426/0001-80
3402,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,45.54,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3403,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3404,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,670.0,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95
3405,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,175.0,MICROSUPRI INFORMATICA LTDA,04.084.001/0001-12
3406,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,59.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3407,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,412.9,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0177-10
3408,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,147.9,TELEFONICA BRASIL S/A,02.558.157/0001-62
3409,2017-08-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE MOVEL,1335.22,TELEFONICA BRASIL S/A,02.558.157/0001-62
3410,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,1191.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3411,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,249.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3412,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7400.0,LEANDRO SOUZA FERREIRA ME,26.554.426/0001-80
3413,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3414,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,670.0,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95
3415,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,525.0,MICROSUPRI INFORMATICA LTDA,04.084.001/0001-12
3416,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,119.7,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0177-10
3417,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,146.99,TELEFONICA BRASIL S/A,02.558.157/0001-62
3418,2017-09-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE MOVEL,1311.13,TELEFONICA BRASIL S/A,02.558.157/0001-62
3419,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,COMBUSTIVEL,726.0,AUTOPOSTO JUATINDIBA LTDA,62.466.370/0001-76
3420,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,249.0,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,11.521.613/0001-90
3421,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7400.0,LEANDRO SOUZA FERREIRA ME,26.554.426/0001-80
3422,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3423,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,670.0,WAVE INFORMATICA LTDA EPP,11.090.241/0001-95
3424,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,501.4,KALUNGA COM. E IND. GRÁFICA LTDA,43.283.811/0177-10
3425,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE FIXO,155.36,TELEFONICA BRASIL S/A,02.558.157/0001-62
3426,2017-10-01,RINALDI DIGILIO,GABINETE DE VEREADOR,TELEFONE MOVEL,1329.28,TELEFONICA BRASIL S/A,02.558.157/0001-62
3427,2017-01-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,13.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3428,2017-01-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,560.31,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3429,2017-01-01,RODRIGO GOMES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,434.0,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46
3430,2017-01-01,RODRIGO GOMES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,4517.2,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40
3431,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMBUSTIVEL,155.0,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90
3432,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMBUSTIVEL,174.0,AUTO POSTO EDU LTDA,61.145.108/0001-67
3433,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,85.54,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3434,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3435,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),6.12,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3436,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,4825.0,GC INFORMÁTICA LTDA - ME,01.279.820/0001-27
3437,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,434.0,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46
3438,2017-02-01,RODRIGO GOMES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,5584.5,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40
3439,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMBUSTIVEL,430.82,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90
3440,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMBUSTIVEL,708.0,AUTO POSTO EDU LTDA,61.145.108/0001-67
3441,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7800.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
3442,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3000.0,LEADS GESTAO DE SERVIÇOS DE INTERNET LTDA - ME,25.256.328/0001-02
3443,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,EVENTOS/SEMINARIOS,2100.0,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99
3444,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,169.07,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3445,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3446,2017-03-01,RODRIGO GOMES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,434.0,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46
3447,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMBUSTIVEL,151.0,POSTO ENERGIA AUTOMOTIVA LTDA,19.499.974/0001-90
3448,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMBUSTIVEL,498.63,AUTO POSTO EDU LTDA,61.145.108/0001-67
3449,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7850.0,ECO WORLD PRODUTOS E SERVICOS CORPORATIVOS LTDA,09.520.361/0001-33
3450,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3000.0,LEADS GESTAO DE SERVIÇOS DE INTERNET LTDA - ME,25.256.328/0001-02
3451,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,44.7,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3452,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1190.66,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3453,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,2734.11,GC INFORMÁTICA LTDA - ME,01.279.820/0001-27
3454,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,245.82,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46
3455,2017-04-01,RODRIGO GOMES,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,7908.2,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40
3456,2017-01-01,RODRIGO GOULART,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1260.7,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3457,2017-01-01,RODRIGO GOULART,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,568.15,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3458,2017-02-01,RODRIGO GOULART,GABINETE DE VEREADOR,COMBUSTIVEL,107.01,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69
3459,2017-02-01,RODRIGO GOULART,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,20.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
3460,2017-02-01,RODRIGO GOULART,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,480.0,GLOBALNESS COMERCIAL LTDA,10.848.194/0001-33
3461,2017-02-01,RODRIGO GOULART,GABINETE DE VEREADOR,LOCAÇÃO DE VEÍCULOS,2101.17,NEVADA RENT A CAR LTDA,58.488.099/0001-00
3462,2017-02-01,RODRIGO GOULART,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,782.45,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
3463,2017-02-01,RODRIGO GOULART,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,352.5,COMERCIAL GRAPA LTDA - EPP GRAPA HIGIENE E LIMPEZA,72.983.315/0001-07
3464,2017-02-01,RODRIGO GOULART,GABINETE DE VEREADOR,TELEFONE MOVEL,289.98,TELEFONICA BRASIL S/A,02.558.157/0001-62
3465,2017-03-01,RODRIGO GOULART,GABINETE DE VEREADOR,COMBUSTIVEL,414.22,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69
3466,2017-03-01,RODRIGO GOULART,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,743.25,INOUTNET INFORMATICA LTDA ME,09.531.721/0001-00
3467,2017-03-01,RODRIGO GOULART,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,6070.0,DANIEL GONÇALVES DE MEDEIROS - ME,13.896.434/0001-63
