,date,candidate,department,expense,value,provider,CNPJ
2378,2017-03-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,118.34,TELEFONICA BRASIL S/A,02.558.157/0001-62
2379,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,179.8,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
2380,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,COMBUSTIVEL,590.06,AUTO POSTO TUPI LTDA.,63.045.884/0001-10
2381,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6900.0,LIBERALINA FREIRE MOURA ME,25.217.978/0001-30
2382,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,715.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
2383,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,2942.34,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2384,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2385,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
2386,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,35.0,MAJU GRAF GRAFICA LTDA ME,06.226.361/0001-37
2387,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,257.88,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06
2388,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,128.3,KALUNGA COM. E IND. GRAFICA LTDA,43.283.811/0101-12
2389,2017-04-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,90.49,TELEFONICA BRASIL S/A,02.558.157/0001-62
2390,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
2391,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,COMBUSTIVEL,438.0,AUTO POSTO TUPI LTDA.,63.045.884/0001-10
2392,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6900.0,LIBERALINA FREIRE MOURA ME,25.217.978/0001-30
2393,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,715.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
2394,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,2901.7,VICTOR PUREZA ALEIXO,23.617.809/0001-62
2395,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,969.5,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2396,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2397,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,LIVROS,782.4,SARAIVA E SICILIANO S/A,61.365.284/0107-62
2398,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
2399,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,64.35,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82
2400,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,450.0,JOSEFA ARENA THOMAZ ME,25.311.877/0001-24
2401,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,287.4,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06
2402,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,339.4,KALUNGA COMÉRCIO INDÚSTRIA GRÁFICA LTDA,43.283.811/0030-94
2403,2017-05-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,189.33,TELEFONICA BRASIL S/A,02.558.157/0001-62
2404,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
2405,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,375.0,MAJU GRAF GRAFICA LTDA ME,06.226.361/0001-37
2406,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7200.0,LIBERALINA FREIRE MOURA ME,25.217.978/0001-30
2407,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,715.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
2408,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,500.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
2409,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1424.16,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2410,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2411,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
2412,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,801.6,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06
2413,2017-06-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,156.39,TELEFONICA BRASIL S/A,02.558.157/0001-62
2414,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41
2415,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,COMBUSTIVEL,1383.0,AUTO POSTO TUPI LTDA.,63.045.884/0001-10
2416,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1680.0,RUSH SERVIÇOS GRÁFICOS LTDA,02.223.608/0001-00
2417,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6300.0,LIBERALINA FREIRE MOURA ME,25.217.978/0001-30
2418,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,715.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89
2419,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1419.12,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2420,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2421,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99
2422,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,293.5,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06
2423,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,302.6,KALUNGA COM. E IND. GRAFICA LTDA,43.283.811/0101-12
2424,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,156.39,TELEFONICA BRASIL S/A,02.558.157/0001-62
2425,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,APERFEIÇOAMENTO PROFISSIONAL,3500.0,RAFAEL DA SILVA VILELA,14.906.322/0001-09
2426,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4186.98,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78
2427,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3716.25,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2428,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4211.75,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2429,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),54.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2430,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1517.75,SUPRICORP SUPRIMENTOS LTDA,54.651.716/0011-50
2431,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2087.4,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27
2432,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2196.35,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78
2433,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3716.25,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2434,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7928.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79
2435,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4211.75,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2436,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,290.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2437,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),435.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2438,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,270.88,ADJ COMÉRCIO DE CARIMBOS E IMPRESSOS LTDA. ME,02.320.179/0001-90
2439,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,203.16,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06
2440,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),450.0,JOAQUIM FERREIRA JUNIOR GRAFICA,10.917.231/0001-18
2441,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4250.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78
2442,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2443,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3000.0,KARINA MARIA DA SILVA,13.962.882/0001-18
2444,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79
2445,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2446,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,365.99,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2447,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),2361.78,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2448,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,720.0,EASY PAPER COMERCIAL LTDA.,01.855.241/0001-85
2449,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,55.8,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0010-40
2450,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,137.6,KALUNGA COMÉRCIO INDUSTRIA GRÁFICA LTDA,43.283.811/0139-95
2451,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3050.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78
2452,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2453,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1200.0,FRANCISCO CARLOS DE SOUZA EIRELI - EPP,19.846.350/0001-00
2454,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3000.0,KARINA MARIA DA SILVA,13.962.882/0001-18
2455,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79
2456,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2457,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,540.18,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2458,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,75.0,ADJ COMÉRCIO DE CARIMBOS E IMPRESSOS LTDA. ME,02.320.179/0001-90
2459,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,71.2,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0013-93
2460,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),100.0,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06
2461,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,478.8,VALOR ECONOMICO S/A,03.687.592/0001-50
2462,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,298.0,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27
2463,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3952.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78
2464,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2465,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3000.0,KARINA MARIA DA SILVA,13.962.882/0001-18
2466,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79
2467,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2468,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,21.65,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2469,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,312.1,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0010-40
2470,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),140.0,PLANET COP EDITORAÇÃO E COMUNICAÇÃO VISUAL,15.486.082/0001-01
2471,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,358.8,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0001-48
2472,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4250.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78
2473,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2474,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,8000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79
2475,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2476,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,713.88,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2477,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),59.94,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2478,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,766.0,GLOBAL ACTION COM. SERV. DE EQUIP.DE INFORMATICA LTDA.,11.900.316/0001-56
2479,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2785.6,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78
2480,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2481,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7700.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79
2482,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73
2483,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,413.42,SUPRICORP SUPRIMENTOS LTDA,54.651.716/0011-50
2484,2017-01-01,SANDRA TADEU,GABINETE DE VEREADOR,COMBUSTIVEL,1270.03,AUTO POSTO OSCAR PORTO LTDA,47.682.034/0001-77
2485,2017-01-01,SANDRA TADEU,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2320.0,AGB PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO DE PRODUTOS GRÁFICOS LTDA ME,07.440.691/0001-93
2486,2017-01-01,SANDRA TADEU,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1282.18,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2487,2017-01-01,SANDRA TADEU,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2488,2017-01-01,SANDRA TADEU,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),0.54,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2489,2017-01-01,SANDRA TADEU,GABINETE DE VEREADOR,TELEFONE FIXO,325.94,TELEFONICA BRASIL S/A,02.558.157/0001-62
2490,2017-01-01,SANDRA TADEU,GABINETE DE VEREADOR,TELEFONE MOVEL,308.23,TELEFONICA BRASIL S/A,02.558.157/0001-62
2491,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,COMBUSTIVEL,100.0,SUPER POSTO AVINHADO LTDA,00.588.494/0001-77
2492,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,COMBUSTIVEL,1034.6,AUTO POSTO OSCAR PORTO LTDA,47.682.034/0001-77
2493,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,6725.0,AGB PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO DE PRODUTOS GRÁFICOS LTDA ME,07.440.691/0001-93
2494,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,622.0,SISNETTI INTEGRADORA DE SOLUÇÕES LTDA. ME,01.319.851/0001-64
2495,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1080.29,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2496,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2497,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),18.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28
2498,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1014.5,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77
2499,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,208.0,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,25.321.968/0001-40
2500,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,TELEFONE FIXO,326.24,TELEFONICA BRASIL S/A,02.558.157/0001-62
2501,2017-02-01,SANDRA TADEU,GABINETE DE VEREADOR,TELEFONE MOVEL,333.03,TELEFONICA BRASIL S/A,02.558.157/0001-62
2502,2017-03-01,SANDRA TADEU,GABINETE DE VEREADOR,COMBUSTIVEL,771.05,AUTO POSTO OSCAR PORTO LTDA,47.682.034/0001-77
2503,2017-03-01,SANDRA TADEU,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,580.0,AGB PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO DE PRODUTOS GRÁFICOS LTDA ME,07.440.691/0001-93
2504,2017-03-01,SANDRA TADEU,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,622.0,SISNETTI INTEGRADORA DE SOLUÇÕES LTDA. ME,01.319.851/0001-64
